term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
08,01,03,,24,本院委員黃志雄等11人，有鑑於目前教育部強迫實驗教育學生需經考試取得高中學力鑑定始能入學大學，其規定將扼殺實驗教育學生之升學機會，且目前全國已超過百名高中職學生選擇適性學習的實驗教育，為避免實務上因缺乏實驗教育學生之升學配套措施，使得實驗教育政策功虧一簣，並影響實驗教育學生之應有權益，爰此建請教育部修正入學大學同等學力認定標準第二條條文，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_024.doc,all,
08,01,03,,25,本院委員林淑芬等11人，針對蘆洲、五股地區民眾無不引頸期待共飲潔淨翡翠水，然板新地區供水改善計畫二期工程進度落後，蘆洲、五股地區供應新店溪清水之期程延宕。爰此，建請行政院針對工程瓶頸提出具體解決方案，並儘速於一百零二年底前完成該工程，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_025.doc,all,
08,01,03,,26,本院委員王廷升、徐耀昌等14人，針對美國牛肉含有瘦肉精（萊克多巴胺）及雞隻禽流感問題，造成國內民眾飲食存有疑慮，更嚴重影響雞農、肉品商、傳統攤販與飲食業者生計，在肉品問題持續發酵之際，在國人健康為最高原則之下，建請農委會於衛生署未提出容許量標準前，應以零檢出「萊克多巴胺」作為進口之限制，即便三個月後衛生署訂出容許量標準，亦應比日本進口之限制更嚴格，容許量須低於10PPb。另針對禽流感疫情延燒，為避免肉品問題影響免疫力較弱的孩童健康，建請教育部力促縣市政府嚴格把關中小學之營養午餐，務必將肉類食品徹底煮熟，且日後必須採用「強制標示」之肉品，以維護學童健康，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_026.doc,all,
08,01,03,,27,本院委員蕭美琴等11人，鑑於近日來眾多藏人在面臨宗教與自由高壓統治時，以激烈的自焚方式表達抗議，以及新疆地區近年來越趨激烈的多起族群衝突，建請我國政府應公開呼籲中國當局正視、尊重民主與人權之價值，立即停止對疆藏地區之暴力鎮壓行動，並將中國民主人權議題列入兩岸對話交流機制，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_027.doc,all,
08,01,03,,28,本院委員陳節如、林佳龍等12人，有鑑於當前六百萬西藏人民在中國高壓統治下，失去最基本的言論、宗教自由，失去自己語言、環境的基本權利。2008年3月起，西藏各地區爆發大規模爭取自由的抵抗運動，西藏也進入前所未有的戒嚴狀態，軍警監控並鎮壓民眾，寺院被軍隊以「愛國教育」之名接管，數以百計的僧人被逮捕、監禁，在獄中施以酷刑虐待。2011年3月，四川阿壩縣格德寺年輕僧人彭措自焚，點燃追求自由之火，用肉體上最痛苦的方式表達自己內心的吶喊。至今陸續已有28位僧尼及藏人自焚。基於保障語言及宗教自由的普世價值，呼籲中國當局軍、警應立即全面撤出西藏寺院，停止鎮壓西藏；並開放國際媒體和人權組織自由進出西藏，就近觀察西藏人權遭壓迫現況。同時，基於我國面臨中國併吞壓力與日俱增，爰建請全國行政機關於每年三月十日「圖博抗暴紀念日」當天，實施國旗降半旗以表達對自焚藏人的悼念，和對其追求語言和宗教自由以及人權的肯定，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_028.doc,all,
08,01,03,,29,本院委員劉建國、黃偉哲等17人，鑑於民生飲用水是否符合標準攸關民眾生命安全與身體健康，政府本應嚴格把關，然而自來水公司位於雲林縣元長鄉第二淨水場，卻遭媒體踢爆在去年7月即被驗出含「砷」超標，此外，北港第二淨水場也被驗出含「砷」；因「砷」係一級致癌物並可導致烏腳病，民眾聞訊均大表不滿，顯示政府相關單位嚴重失職，且經現場會勘瞭解後，得知元長鄉第二淨水場竟然完全沒有除「砷」設備，致使第7號井於枯水期水量下降時出現含「砷」過高異常現象，民眾飲用水安全被漠視，基此，爰要求經濟部應於兩個月內清查全台各縣市自來水供水系統設備，如無除「砷」設施者應立即改善並加強保護各水源地及水質檢測，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_029.doc,all,
08,01,03,,30,本院委員段宜康等11人，鑑於目前西藏（圖博）地區因中國採取高壓的治藏政策，限制西藏人民宗教及言論自由，導致西藏自焚人數已高達二十多人，舉世關注，各國國會、政府及國際組織皆對此表達關注。我國作為華人世界的民主自由國家，又於2009年簽署聯合國兩人權公約，應為表率表達立場。爰此，建請立法院做出決議，呼籲中國政府改善西藏人權、尊重藏人宗教自由、維護藏人獨特的文化與族群認同、保障藏人民族自決之權利，以阻止自焚事件發生，以彰顯我國民主自由人權之基本國策，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_030.doc,all,
08,01,03,,31,本院台灣團結聯盟黨團，關於2012年3月5日晚間馬英九總統指示行政院宣布對飼料添加萊克多巴胺的牛肉「有條件解禁」政策方向。根據食品衛生管理法第十一條第一項第九款規定，「從未於國內供作飲食且未經證明為無害人體健康之食品或食品添加物，不得製造、加工、調配、包裝、運送、貯存、販賣、輸入、輸出、作為贈品或公開陳列。」若行政院執意依有條件解禁之政策方向制訂行政命令，那該行政命令則屬違反現行食品衛生管理法第十一條第一項第九款之規定，因此，強烈要求行政院收回此公然違法之政策方向，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_031.doc,all,
08,01,03,,32,本院委員蘇清泉、吳育昇等18人，衛生署推動電子病歷已歷時十多年頭，自99年起整體相關法規與環境日趨成熟後，推動醫療機構實施電子病歷及互通補助計畫，透過醫療機構執行電子病歷，且院際間互通民眾的醫療資訊，可以讓病患在一家醫院就醫資料，在病人同意與醫師授權下，在另外一家醫院就診時，也能取得過去就醫資料，不但讓病患照護紀錄完整，同時可減少醫療資源的重複檢查、檢驗的浪費。行政院衛生署推展「台灣智慧醫療服務」中，加速醫療院所實施電子病歷系統的工作，目標在101年推動80%醫院實施影像報告互通及用藥紀錄之電子病歷並至少60%醫院可院際互通，103年達成醫療機構全面實施電子病歷及病歷交換系統。截至100年底的完成檢測的醫院僅142家（僅占全國醫院及診所總數的0.68%），距離目標差距很大。建請行政院跨部會合作加速推動於103年全面醫療機構電子病歷的實施與院際間病歷交換的工作，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/03-1010313/0801031010313_032.doc,all,
08,01,04,,1,本院委員徐欣瑩、林國正、羅淑蕾、陳超明、徐耀昌等23人，有鑑於現在年輕人涉及夜店、KTV及卡拉OK開趴情況十分嚴重，且普遍都會伴隨拉K、吸毒，也常會與搖頭丸一起混用，最後常常導致眼睛、視網膜、膀胱等病變的產生，對年輕人身心危害甚巨。因此，為了提振我國青年人的精神力，加強青年人具備奮發向上、勇於承擔的魄力，本席認為，政府應負有鼓舞青年人提振精神力的任務，不但，在教育方面應提供青年人正確的人生觀之外，更應給予青年人提供正確的典範。並期許身為我們這一代的青年人，可以培養出為國犧牲奉獻的精神；另一方面，亦應多給青年人讚揚並激發出青年人的熱情與活力。爰特建請內政部民政司修改「紀念日及國定假日實施辦法」恢復紀念青年節，讓青年人可以體認到青年節的時代意義和效法黃花岡先烈犧牲奮鬥的革命精神，以使青年人可以從節日中體現國家精神的傳承，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/04-1010320/0801041010320_001.doc,all,
08,01,04,,2,本院委員黃偉哲等16人，鑒於觀光夜市已成為台灣觀光產業的亮點，多數國外觀光對於台灣觀光夜市評價甚高，但由於觀光夜市之規劃與發展長期遭政府漠視，也未見政府進行輔導，導致多數觀光夜市因噪音、空氣汙染、垃圾及停車問題常與當地居民發生衝突，甚至造成觀光夜市被迫遷移或消滅，為此，建請觀光局立即成立觀光夜市輔導小組，全面協助我國觀光夜市之規劃，以達觀光夜市發展與地區居民權益保障和平共存之效，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/04-1010320/0801041010320_020.doc,all,
08,01,04,,3,本院委員蔡其昌、吳秉叡、李昆澤、魏明谷等20人，有鑑於近日經濟部公布「安心食品履歷追溯雲端運用計畫」預計將在今年七月全面上線，但據經濟部所言，目前僅有15家知名食品企業加入該計畫，然台灣食品工業工廠登記家數共計5980家，若無納入相當數量廠商加入，此計畫恐淪為空設平台，並造成不公平市場競爭。爰此，建請經濟部等相關單位提出廠商輔導計畫及提升食品登錄數量之具體方案，以保障國人健康，並強化中小企業的競爭力，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/04-1010320/0801041010320_003.doc,all,
08,01,04,,4,本院委員廖正井、陳學聖等22人，桃園國際機場捷運聯外道路正興建及拓寬改善中，鑑於坑口站（A11）、大園站（A15）、橫山站（A16）等三站尚未妥善規劃聯外道路，目前坑口站（A11）之主要聯外道路為雙向2車道計8m寬之坑果路；大園站（A15）之主要聯外道路為雙向2車道計10m寬之橫湳路，橫山站（A16）之主要聯外道路為僅5m寬之南側產業道路，均不符合車輛進出動線需求，考量桃園國際機場為國家型公共建設，捷運之便捷性自應以不影響設施站當地民眾使用之便利性為原則，建議行政院責成交通部妥善規劃該三站聯外道路之拓寬改善工程，並由中央補助經費儘速發包施作，以利配合機場捷運第一階段通車時程完成，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/04-1010320/0801041010320_004.doc,all,
08,01,04,,5,本院委員許忠信、林佳龍、陳歐珀、蔡其昌等21人，針對學童營養午餐安全問題提出疑慮；現今營養午餐大量採用基因改造食品，尤其在菜單上最常出現的玉米、大豆類食品等，恐多為基因改造食品。據統計，台灣目前自國外進口的大豆與玉米半數以上是都是基因改造食品，不僅如此，學童食用營養午餐後發生食物中毒之案件亦時有所聞。繼近日紛紛傳出之瘦肉精、禽流感風暴之後，基因改造食品可能成為下個未爆彈，為維護學童食的安全，本席建請全國營養午餐應排除採購基改食品，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/04-1010320/0801041010320_005.doc,all,
08,01,04,,6,本院委員陳鎮湘等16人，鑑於政府相關部門及社會大眾，對於軍人對社會之貢獻，既未充分尊重，並對其退役後之就業、就學、就醫、就養，亦未充分保障。爰提案要求相關主政機關，在擬訂政策或制定（修正）法律時，應切實遵守中華民國憲法增修條文之規定，給予充分的尊重與保障，以正視聽，提振軍人士氣，並助益募兵制重大施政的推動，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/04-1010320/0801041010320_006.doc,all,
08,01,04,,7,本院委員林正二、鄭天財等15人，針對行政院原住民族委員會於今年3月2日開辦之「原住民團體意外保險」案，保險對象以低收入為限，且保險理賠額度僅30萬元，顯然難以達到分擔與保障生活經濟風險的政策目標，而為求擴大社會保險的效能以及彰顯分擔家庭風險的目的，行政院應責成主管機關將老人、單親家庭、特殊高風險勞動者、無一定雇主者及未具勞保身分者等列為保險對象，並提高保險額度至100萬元以上，俾以健全原住民族社會安全體系，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/08/01/04-1010320/0801041010320_007.doc,all,
